Subfamily,Absidia_glauca_gca_900079185.AG_v1.pep.all,Absidia_repens_gca_002105175.Absrep1.pep.all,Acaromyces_ingoldii_gca_003144295.Acain1.pep.all,Acidomyces_richmondensis_bfw_gca_001592465.Acidomyces_richmondensis_BFW_v1.0.pep.all,Acidomyces_richmondensis_gca_001572075.ASM157207v1.pep.all,Agaricus_bisporus_var_burnettii_jb137_s8_gca_000300555.Agabi_varbur_1.pep.all,Alternaria_alternata_gca_001642055.Altal1.pep.all,Amorphotheca_resinae_atcc_22711_gca_003019875.Amore1.pep.all,Aspergillus_indologenus_cbs_114_80_gca_003184685.Aspind1.pep.all,Aspergillus_japonicus_cbs_114_51_gca_003184785.Aspjap1.pep.all,1764.11.PATRIC,1770.10.PATRIC,1770.19.PATRIC,1770.39.PATRIC,1770.9.PATRIC,1767.10.PATRIC,1767.9.PATRIC,1765.277.PATRIC,1765.319.PATRIC,1765.321.PATRIC,1765.323.PATRIC,1765.326.PATRIC,1766.6.PATRIC,1771.11.PATRIC,1772.10.PATRIC,1772.11.PATRIC,1772.19.PATRIC,1773.225.PATRIC,1773.232.PATRIC,1773.226.PATRIC,1773.228.PATRIC,1773.229.PATRIC,1773.230.PATRIC,1773.231.PATRIC,1773.233.PATRIC,1773.234.PATRIC,1773.235.PATRIC,1773.236.PATRIC,1773.237.PATRIC,1773.238.PATRIC,1773.239.PATRIC,1773.240.PATRIC,1773.241.PATRIC,1773.242.PATRIC,1773.243.PATRIC,1773.244.PATRIC,1773.245.PATRIC,1773.246.PATRIC,1773.247.PATRIC,1773.249.PATRIC,1773.250.PATRIC,1773.251.PATRIC,1773.31.PATRIC,1773.349.PATRIC,1773.248.PATRIC,1773.522.PATRIC,1773.554.PATRIC,1773.227.PATRIC,1773.523.PATRIC,1773.224.PATRIC
CYP140B,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.4036|BBJ32_19460']],[['fig|1770.10.peg.1855']],[['fig|1770.19.peg.2174|A0V42_10350']],[['fig|1770.39.peg.3334|CEP84_15915']],[['fig|1770.9.peg.1871']],[['fig|1767.10.peg.2171|CKJ61_10710']],[['fig|1767.9.peg.2148|CKJ67_10630']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP141A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1773.225.peg.2448|IU21_02720']],[['fig|1773.232.peg.3991|T209_02660']],[['fig|1773.226.peg.31|IU13_02695']],[['fig|1773.228.peg.2156|IU15_02745']],[['fig|1773.229.peg.558|IQ42_02685']],[['fig|1773.230.peg.4288|IQ48_02665']],[['fig|1773.231.peg.4340|IU16_02675']],[['fig|1773.233.peg.4135|IQ47_02635']],[['fig|1773.234.peg.3570|IU17_02635']],[['fig|1773.235.peg.3904|IQ45_02650']],[['fig|1773.236.peg.3396|IQ39_02605']],[['fig|1773.237.peg.2505|IQ41_02590']],[['fig|1773.238.peg.3078|IQ43_02605']],[['fig|1773.239.peg.2594|IQ46_02590']],[['fig|1773.240.peg.3162|IU18_02615']],[['fig|1773.241.peg.3349|IU24_02625']],[['fig|1773.242.peg.2686|IU14_02620']],[['fig|1773.243.peg.3455|IU19_02665']],[['fig|1773.244.peg.3742|IU22_02645']],[['fig|1773.245.peg.3807|IU20_02635']],[['fig|1773.246.peg.3817|IU23_02635']],[['fig|1773.247.peg.2581|IQ44_02645']],[['fig|1773.249.peg.3434|ER17_16535']],[['fig|1773.250.peg.3454|IZ84_16640']],[['fig|1773.251.peg.3447|JE53_16620']],[['fig|1773.31.peg.821|UDA_3121']],[['fig|1773.349.peg.3863']],[['fig|1773.248.peg.1046']],[['fig|1773.522.peg.3428|LJ70_16795']],[['fig|1773.554.peg.3569|UB21_16515']],[['fig|1773.227.peg.2493|IQ38_02750']],[['fig|1773.523.peg.3474|LJ80_16990']],0
CYP142A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.2615|BBJ32_12650']],[['fig|1770.10.peg.3414']],[['fig|1770.19.peg.588|A0V42_02790']],[['fig|1770.39.peg.165|CEP84_00815']],[['fig|1770.9.peg.3443']],"[['fig|1767.10.peg.137|CKJ61_00670', 'fig|1767.10.peg.563|CKJ61_02785']]","[['fig|1767.9.peg.133|CKJ67_00670', 'fig|1767.9.peg.554|CKJ67_02790']]","[['fig|1765.277.peg.3887', 'fig|1765.277.peg.3886']]","[['fig|1765.319.peg.3944|AA885_18520', 'fig|1765.319.peg.3943|AA885_18515']]","[['fig|1765.321.peg.3888|Mb1595_p3914', 'fig|1765.321.peg.3887|Mb1595_p3913']]","[['fig|1765.323.peg.3871|BOVR_18360', 'fig|1765.323.peg.3870|BOVR_18355']]","[['fig|1765.326.peg.4002|RN07_3772', 'fig|1765.326.peg.4001|RN07_3771']]",[['fig|1766.6.peg.917|XA26_09260']],[['fig|1771.11.peg.585|MPHLCCUG_00591']],[['fig|1772.10.peg.5744']],[['fig|1772.11.peg.5743']],[['fig|1772.19.peg.5825|ERS451418_05734']],0,[['fig|1773.232.peg.3146|T209_17575']],[['fig|1773.226.peg.3485|IU13_17890']],"[['fig|1773.228.peg.1170', 'fig|1773.228.peg.1171']]",[['fig|1773.229.peg.3923|IQ42_17875']],[['fig|1773.230.peg.3331|IQ48_17755']],[['fig|1773.231.peg.3342|IU16_17795']],[['fig|1773.233.peg.3230|IQ47_17605']],[['fig|1773.234.peg.3406|IU17_17675']],[['fig|1773.235.peg.3252|IQ45_17640']],[['fig|1773.236.peg.2405|IQ39_17250']],[['fig|1773.237.peg.2588|IQ41_17205']],[['fig|1773.238.peg.2563|IQ43_17400']],[['fig|1773.239.peg.2748|IQ46_17450']],[['fig|1773.240.peg.2943|IU18_17580']],[['fig|1773.241.peg.2794|IU24_17520']],[['fig|1773.242.peg.2961|IU14_17500']],[['fig|1773.243.peg.3014|IU19_17665']],[['fig|1773.244.peg.2913|IU22_17650']],[['fig|1773.245.peg.2937|IU20_17515']],[['fig|1773.246.peg.2946|IU23_17515']],[['fig|1773.247.peg.2823|IQ44_17555']],[['fig|1773.249.peg.3880|ER17_18685']],[['fig|1773.250.peg.3895|IZ84_18760']],[['fig|1773.251.peg.3890|JE53_18740']],[['fig|1773.31.peg.1315|UDA_3518c']],[['fig|1773.349.peg.788']],[['fig|1773.248.peg.100|IQ40_17685']],[['fig|1773.522.peg.3883|LJ70_18975']],[['fig|1773.554.peg.4057|UB21_18690']],0,[['fig|1773.523.peg.3922|LJ80_19125']],"[['fig|1773.224.peg.2333', 'fig|1773.224.peg.2331|IU12_18655', 'fig|1773.224.peg.2332']]"
CYP143A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.4592|BBJ32_22115']],[['fig|1770.10.peg.2421']],0,[['fig|1770.39.peg.3911|CEP84_18635']],[['fig|1770.9.peg.2437']],"[['fig|1767.10.peg.2796|CKJ61_13745', 'fig|1767.10.peg.1766|CKJ61_08725']]","[['fig|1767.9.peg.2740|CKJ67_13480', 'fig|1767.9.peg.1350|CKJ67_06735']]",[['fig|1765.277.peg.1960']],[['fig|1765.319.peg.1992|AA885_09355']],[['fig|1765.321.peg.1991|Mb1595_p2003']],[['fig|1765.323.peg.1949|BOVR_09280']],[['fig|1765.326.peg.2053|RN07_1941']],0,0,0,0,0,[['fig|1773.225.peg.3352|IU21_06900']],[['fig|1773.232.peg.591|T209_06635']],[['fig|1773.226.peg.910|IU13_06745']],"[['fig|1773.228.peg.3063', 'fig|1773.228.peg.3062|IU15_06910']]",[['fig|1773.229.peg.1441|IQ42_06725']],[['fig|1773.230.peg.794|IQ48_06685']],[['fig|1773.231.peg.819|IU16_06710']],[['fig|1773.233.peg.747|IQ47_06640']],[['fig|1773.234.peg.780|IU17_06675']],[['fig|1773.235.peg.689|IQ45_06665']],[['fig|1773.236.peg.4232|IQ39_06465']],[['fig|1773.237.peg.4146|IQ41_06555']],[['fig|1773.238.peg.4292|IQ43_06580']],[['fig|1773.239.peg.4286|IQ46_06580']],[['fig|1773.240.peg.363|IU18_06670']],[['fig|1773.241.peg.147|IU24_06650']],[['fig|1773.242.peg.135|IU14_06615']],[['fig|1773.243.peg.401|IU19_06710']],[['fig|1773.244.peg.376|IU22_06685']],[['fig|1773.245.peg.337|IU20_06665']],[['fig|1773.246.peg.338|IU23_06665']],[['fig|1773.247.peg.37|IQ44_06635']],[['fig|1773.249.peg.1952|ER17_09385']],[['fig|1773.250.peg.1985|IZ84_09555']],[['fig|1773.251.peg.1980|JE53_09555']],[['fig|1773.31.peg.3387|UDA_1785c']],[['fig|1773.349.peg.3216']],[['fig|1773.248.peg.1968|IQ40_06660']],[['fig|1773.522.peg.1948|LJ70_09595']],[['fig|1773.554.peg.2025|UB21_09390']],[['fig|1773.227.peg.3417|IQ38_06940']],[['fig|1773.523.peg.1978|LJ80_09740']],[['fig|1773.224.peg.4135']]
CYP144A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.2062|BBJ32_09940']],0,0,0,0,0,0,[['fig|1765.277.peg.1952']],[['fig|1765.319.peg.1984|AA885_09320']],[['fig|1765.321.peg.1983|Mb1595_p1995']],[['fig|1765.323.peg.1941|BOVR_09245']],[['fig|1765.326.peg.2045|RN07_1934']],[['fig|1766.6.peg.4639|XA26_46660']],[['fig|1771.11.peg.3395|MPHLCCUG_03420']],[['fig|1772.10.peg.664']],[['fig|1772.11.peg.666']],[['fig|1772.19.peg.701|ERS451418_00696']],"[['fig|1773.225.peg.3341', 'fig|1773.225.peg.3343|IU21_06860', 'fig|1773.225.peg.3342']]",[['fig|1773.232.peg.583|T209_06595']],[['fig|1773.226.peg.901|IU13_06705']],"[['fig|1773.228.peg.3055', 'fig|1773.228.peg.3052']]",[['fig|1773.229.peg.1433|IQ42_06685']],[['fig|1773.230.peg.786|IQ48_06645']],[['fig|1773.231.peg.811|IU16_06665']],"[['fig|1773.233.peg.739|IQ47_06600', 'fig|1773.233.peg.738']]",[['fig|1773.234.peg.772|IU17_06635']],"[['fig|1773.235.peg.680', 'fig|1773.235.peg.681|IQ45_06625']]",[['fig|1773.236.peg.4224|IQ39_06425']],[['fig|1773.237.peg.4138|IQ41_06515']],[['fig|1773.238.peg.4284|IQ43_06540']],[['fig|1773.239.peg.4278|IQ46_06540']],[['fig|1773.240.peg.355|IU18_06630']],[['fig|1773.241.peg.139|IU24_06610']],[['fig|1773.242.peg.127']],[['fig|1773.243.peg.393|IU19_06670']],[['fig|1773.244.peg.368|IU22_06645']],[['fig|1773.245.peg.329|IU20_06625']],[['fig|1773.246.peg.330|IU23_06625']],[['fig|1773.247.peg.29|IQ44_06595']],[['fig|1773.249.peg.1944|ER17_09345']],[['fig|1773.250.peg.1977|IZ84_09515']],[['fig|1773.251.peg.1972|JE53_09515']],[['fig|1773.31.peg.3379|UDA_1777']],[['fig|1773.349.peg.3224']],[['fig|1773.248.peg.1955|IQ40_06620']],[['fig|1773.522.peg.1940|LJ70_09555']],[['fig|1773.554.peg.2016|UB21_09355']],[['fig|1773.227.peg.3401|IQ38_06900']],[['fig|1773.523.peg.1970|LJ80_09700']],[['fig|1773.224.peg.4124|IU12_07025']]
CYP150A,0,0,0,0,0,0,0,0,0,0,"[['fig|1764.11.peg.2741|BBJ32_13275', 'fig|1764.11.peg.2857|BBJ32_13825'], ['fig|1764.11.peg.2804|BBJ32_13580']]","[['fig|1770.10.peg.3290', 'fig|1770.10.peg.3176'], ['fig|1770.10.peg.3228']]","[['fig|1770.19.peg.713|A0V42_03420', 'fig|1770.19.peg.828|A0V42_03960'], ['fig|1770.19.peg.776|A0V42_03715']]","[['fig|1770.39.peg.36|CEP84_00175', 'fig|1770.39.peg.4713|CEP84_22420'], ['fig|1770.39.peg.4765|CEP84_22670', 'fig|1770.39.peg.4766']]","[['fig|1770.9.peg.3318', 'fig|1770.9.peg.3203'], ['fig|1770.9.peg.3255']]","[['fig|1767.10.peg.716|CKJ61_03580', 'fig|1767.10.peg.845|CKJ61_04210'], ['fig|1767.10.peg.791|CKJ61_03950']]","[['fig|1767.9.peg.854|CKJ67_04300', 'fig|1767.9.peg.727|CKJ67_03670', 'fig|1767.9.peg.1204|CKJ67_06030'], ['fig|1767.9.peg.801|CKJ67_04040']]",0,0,0,0,0,"[['fig|1766.6.peg.4137|XA26_41630', 'fig|1766.6.peg.4161|XA26_41850', 'fig|1766.6.peg.5329|XA26_53550'], ['fig|1766.6.peg.4191|XA26_42150']]","[['fig|1771.11.peg.3739|MPHLCCUG_03767', 'fig|1771.11.peg.3679|MPHLCCUG_03707', 'fig|1771.11.peg.2118|MPHLCCUG_02137'], ['fig|1771.11.peg.3714|MPHLCCUG_03742']]","[['fig|1772.10.peg.5854', 'fig|1772.10.peg.4647'], ['fig|1772.10.peg.4690']]","[['fig|1772.11.peg.5853', 'fig|1772.11.peg.4643'], ['fig|1772.11.peg.4686']]","[['fig|1772.19.peg.5935|ERS451418_05845', 'fig|1772.19.peg.4721|ERS451418_04639'], ['fig|1772.19.peg.4760|ERS451418_04677']]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP151A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1766.6.peg.1558|XA26_15750']],0,[['fig|1772.10.peg.6502']],[['fig|1772.11.peg.6500']],[['fig|1772.19.peg.6583|ERS451418_06495']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP153A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1767.10.peg.2351|CKJ61_11605']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP164A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.2211|BBJ32_10700']],[['fig|1770.10.peg.3629']],[['fig|1770.19.peg.377|A0V42_01750']],[['fig|1770.39.peg.384|CEP84_01875']],[['fig|1770.9.peg.3659']],[['fig|1767.10.peg.327|CKJ61_01615']],[['fig|1767.9.peg.321|CKJ67_01615']],0,0,0,0,0,0,[['fig|1771.11.peg.273|MPHLCCUG_00279']],[['fig|1772.10.peg.6132']],[['fig|1772.11.peg.6130']],[['fig|1772.19.peg.6211|ERS451418_06123']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP185A,0,0,0,0,0,0,0,0,0,0,0,[['fig|1770.10.peg.2594']],[['fig|1770.19.peg.1429|A0V42_06845']],[['fig|1770.39.peg.4090|CEP84_19455']],[['fig|1770.9.peg.2612']],[['fig|1767.10.peg.3007|CKJ61_14780']],[['fig|1767.9.peg.3083|CKJ67_15105']],0,0,0,0,0,[['fig|1766.6.peg.833|XA26_08430']],[['fig|1771.11.peg.4450|MPHLCCUG_04483']],"[['fig|1772.10.peg.807'], ['fig|1772.10.peg.947']]","[['fig|1772.11.peg.809'], ['fig|1772.11.peg.949']]","[['fig|1772.19.peg.846|ERS451418_00838'], ['fig|1772.19.peg.983|ERS451418_00971']]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP186A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1772.10.peg.1748']],[['fig|1772.11.peg.1750']],[['fig|1772.19.peg.1832|ERS451418_01808']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP187A,0,0,0,0,0,0,0,0,0,0,"[['fig|1764.11.peg.271|BBJ32_01315'], ['fig|1764.11.peg.253|BBJ32_01230']]","[['fig|1770.10.peg.1486', 'fig|1770.10.peg.1503']]","[['fig|1770.19.peg.2554|A0V42_12160'], ['fig|1770.19.peg.2535|A0V42_12060']]","[['fig|1770.39.peg.2940|CEP84_14095', 'fig|1770.39.peg.2961|CEP84_14180', 'fig|1770.39.peg.2962']]","[['fig|1770.9.peg.1501'], ['fig|1770.9.peg.1518']]","[['fig|1767.10.peg.1474|CKJ61_07320', 'fig|1767.10.peg.1452|CKJ61_07210']]","[['fig|1767.9.peg.1674|CKJ67_08315'], ['fig|1767.9.peg.1696|CKJ67_08425']]",0,0,0,0,0,[['fig|1766.6.peg.2214|XA26_22270']],[['fig|1771.11.peg.1904|MPHLCCUG_01921']],[['fig|1772.10.peg.2191']],[['fig|1772.11.peg.2194']],[['fig|1772.19.peg.2299|ERS451418_02265']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP188A,0,0,0,0,0,0,0,0,0,0,"[['fig|1764.11.peg.2832|BBJ32_13715', 'fig|1764.11.peg.424|BBJ32_02060']]","[['fig|1770.10.peg.1337', 'fig|1770.10.peg.3200']]","[['fig|1770.19.peg.2700|A0V42_12885', 'fig|1770.19.peg.804|A0V42_03850']]","[['fig|1770.39.peg.2790|CEP84_13355', 'fig|1770.39.peg.4737|CEP84_22530']]","[['fig|1770.9.peg.1353', 'fig|1770.9.peg.3227']]","[['fig|1767.10.peg.1510|CKJ61_07495', 'fig|1767.10.peg.822|CKJ61_04100']]","[['fig|1767.9.peg.1732|CKJ67_08600', 'fig|1767.9.peg.831|CKJ67_04190']]",0,0,0,0,0,[['fig|1766.6.peg.4156|XA26_41810']],[['fig|1771.11.peg.3696|MPHLCCUG_03723']],[['fig|1772.10.peg.4670']],[['fig|1772.11.peg.4666']],[['fig|1772.19.peg.4740|ERS451418_04657']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP189A,0,0,0,0,0,0,0,0,0,0,"[['fig|1764.11.peg.4019|BBJ32_19380'], ['fig|1764.11.peg.3854|BBJ32_18630'], ['fig|1764.11.peg.432|BBJ32_02100', 'fig|1764.11.peg.2204|BBJ32_10665']]","[['fig|1770.10.peg.1835'], ['fig|1770.10.peg.3638']]","[['fig|1770.19.peg.2194|A0V42_10440'], ['fig|1770.19.peg.368|A0V42_01710']]","[['fig|1770.39.peg.3314|CEP84_15825'], ['fig|1770.39.peg.393|CEP84_01915']]","[['fig|1770.9.peg.1853'], ['fig|1770.9.peg.3668']]","[['fig|1767.10.peg.2145|CKJ61_10590'], ['fig|1767.10.peg.1981|CKJ61_09770', 'fig|1767.10.peg.2849|CKJ61_14005'], ['fig|1767.10.peg.337|CKJ61_01660']]","[['fig|1767.9.peg.2122|CKJ67_10510'], ['fig|1767.9.peg.1965|CKJ67_09735', 'fig|1767.9.peg.2795|CKJ67_13740'], ['fig|1767.9.peg.331|CKJ67_01665']]",0,0,0,0,0,"[['fig|1766.6.peg.4938|XA26_49640'], ['fig|1766.6.peg.4197|XA26_42200', 'fig|1766.6.peg.4260|XA26_42830'], ['fig|1766.6.peg.3415|XA26_34310']]","[['fig|1771.11.peg.2108|MPHLCCUG_02127'], ['fig|1771.11.peg.3760|MPHLCCUG_03788'], ['fig|1771.11.peg.2283|MPHLCCUG_02303']]","[['fig|1772.10.peg.4754', 'fig|1772.10.peg.4696'], ['fig|1772.10.peg.6431', 'fig|1772.10.peg.3618']]","[['fig|1772.11.peg.4749', 'fig|1772.11.peg.4692'], ['fig|1772.11.peg.6428', 'fig|1772.11.peg.3617']]","[['fig|1772.19.peg.4766|ERS451418_04683', 'fig|1772.19.peg.4823|ERS451418_04740'], ['fig|1772.19.peg.3720|ERS451418_03656', 'fig|1772.19.peg.6534|ERS451418_06443']]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP189A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1767.10.peg.91|CKJ61_00455']],[['fig|1767.9.peg.89|CKJ67_00455']],0,0,0,0,0,0,[['fig|1771.11.peg.4964|MPHLCCUG_05006']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP190A,0,0,0,0,0,0,0,0,0,0,"[['fig|1764.11.peg.2808|BBJ32_13600'], ['fig|1764.11.peg.44|BBJ32_00215']]",[['fig|1770.10.peg.3224']],[['fig|1770.19.peg.780|A0V42_03735']],[['fig|1770.39.peg.4761|CEP84_22650']],[['fig|1770.9.peg.3251']],"[['fig|1767.10.peg.1454|CKJ61_07220', 'fig|1767.10.peg.795|CKJ61_03970'], ['fig|1767.10.peg.1923|CKJ61_09500']]","[['fig|1767.9.peg.1676|CKJ67_08325', 'fig|1767.9.peg.805|CKJ67_04060'], ['fig|1767.9.peg.1907|CKJ67_09470']]",0,0,0,0,0,"[['fig|1766.6.peg.5891|XA26_59250', 'fig|1766.6.peg.4185|XA26_42090']]","[['fig|1771.11.peg.3711|MPHLCCUG_03739', 'fig|1771.11.peg.3710|MPHLCCUG_03738'], ['fig|1771.11.peg.300|MPHLCCUG_00306']]",[['fig|1772.10.peg.4685']],[['fig|1772.11.peg.4681']],[['fig|1772.19.peg.4755|ERS451418_04672']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP191A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.1854|BBJ32_08945']],[['fig|1770.10.peg.190']],[['fig|1770.19.peg.3858|A0V42_18445']],[['fig|1770.39.peg.1608|CEP84_07675']],[['fig|1770.9.peg.190']],[['fig|1767.10.peg.5031|CKJ61_24770']],[['fig|1767.9.peg.5188|CKJ67_25445']],0,0,0,0,0,[['fig|1766.6.peg.2460|XA26_24750']],[['fig|1771.11.peg.2169|MPHLCCUG_02187']],[['fig|1772.10.peg.2513']],[['fig|1772.11.peg.2515']],[['fig|1772.19.peg.2613|ERS451418_02573']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP243A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.4039|BBJ32_19475']],[['fig|1770.10.peg.1858']],[['fig|1770.19.peg.2171|A0V42_10335']],[['fig|1770.39.peg.3337|CEP84_15930']],[['fig|1770.9.peg.1874']],[['fig|1767.10.peg.2180|CKJ61_10755']],[['fig|1767.9.peg.2157|CKJ67_10675']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP268A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.134|BBJ32_00650']],[['fig|1770.10.peg.1609']],[['fig|1770.19.peg.2426|A0V42_11515']],[['fig|1770.39.peg.3073|CEP84_14735']],[['fig|1770.9.peg.1625']],[['fig|1767.10.peg.1615|CKJ61_08010']],[['fig|1767.9.peg.1809|CKJ67_09000']],0,0,0,0,0,[['fig|1766.6.peg.3971|XA26_39940']],0,[['fig|1772.10.peg.4495']],[['fig|1772.11.peg.4492']],[['fig|1772.19.peg.4556|ERS451418_04477']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP268B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1766.6.peg.2455|XA26_24700']],0,[['fig|1772.10.peg.2508']],[['fig|1772.11.peg.2510']],[['fig|1772.19.peg.2608|ERS451418_02568']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP272A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.4091|BBJ32_19735']],[['fig|1770.10.peg.1912']],[['fig|1770.19.peg.2118|A0V42_10070']],[['fig|1770.39.peg.3389|CEP84_16200']],[['fig|1770.9.peg.1927']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP279A,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.1382|BBJ32_06695']],[['fig|1770.10.peg.4323']],[['fig|1770.19.peg.4374|A0V42_20855']],[['fig|1770.39.peg.1107|CEP84_05310']],[['fig|1770.9.peg.4351']],"[['fig|1767.10.peg.1053|CKJ61_05220'], ['fig|1767.10.peg.4484|CKJ61_22100', 'fig|1767.10.peg.2472|CKJ61_12195']]","[['fig|1767.9.peg.2940|CKJ67_14425'], ['fig|1767.9.peg.1062|CKJ67_05315', 'fig|1767.9.peg.4699|CKJ67_23025', 'fig|1767.9.peg.2411|CKJ67_11910']]",0,0,0,0,0,"[['fig|1766.6.peg.3643|XA26_36640'], ['fig|1766.6.peg.4871', 'fig|1766.6.peg.1222|XA26_12360']]","[['fig|1771.11.peg.2506|MPHLCCUG_02527', 'fig|1771.11.peg.3821|MPHLCCUG_03849']]",[['fig|1772.10.peg.4113']],[['fig|1772.11.peg.4111']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP282B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1766.6.peg.1226|XA26_12400']],[['fig|1771.11.peg.3824|MPHLCCUG_03853']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP291A,0,0,0,0,0,0,0,0,0,0,"[['fig|1764.11.peg.3810|BBJ32_18425', 'fig|1764.11.peg.485|BBJ32_02355']]",[['fig|1770.10.peg.1274']],[['fig|1770.19.peg.2763|A0V42_13195']],[['fig|1770.39.peg.2724|CEP84_13045']],[['fig|1770.9.peg.1290']],"[['fig|1767.10.peg.1931|CKJ61_09540', 'fig|1767.10.peg.4926|CKJ61_24265']]",[['fig|1767.9.peg.1915|CKJ67_09510']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP5027A,0,0,[['PWN88004']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP502B,0,0,0,0,0,[['EKM77746']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP5037B,0,0,0,0,0,"[['EKM80269', 'EKM78330']]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP5042A,0,0,0,0,0,0,0,0,[['PYI28889']],[['RAH80115']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
