Source,Target,Weight
New_subf_83_New_family_14,New_subf_106_New_family_17,0.005
New_subf_83_New_family_14,New_subf_169_CYP572,0.005
New_subf_83_New_family_14,New_subf_19_CYP6004,0.005
New_subf_83_New_family_14,New_subf_69_CYP677,0.005
New_subf_83_New_family_14,New_subf_70_CYP65,0.005
New_subf_83_New_family_14,New_subf_71_CYP543,0.005
New_subf_83_New_family_14,New_subf_72_CYP547,0.005
New_subf_83_New_family_14,New_subf_73_CYP65,0.005
New_subf_83_New_family_14,New_subf_74_CYP52,0.005
New_subf_83_New_family_14,New_subf_75_CYP535,0.005
New_subf_83_New_family_14,New_subf_76_New_family_12,0.005
New_subf_83_New_family_14,New_subf_77_CYP671,0.005
New_subf_83_New_family_14,New_subf_78_CYP535,0.005
New_subf_83_New_family_14,New_subf_79_CYP619,0.005
New_subf_83_New_family_14,New_subf_80_CYP5238,0.005
New_subf_83_New_family_14,New_subf_81_New_family_13,0.005
New_subf_83_New_family_14,New_subf_82_CYP561,0.005
New_subf_83_New_family_14,New_subf_84_CYP684,0.005
New_subf_83_New_family_14,New_subf_85_CYP682,0.005
New_subf_83_New_family_14,New_subf_86_CYP620,0.005
New_subf_83_New_family_14,New_subf_87_CYP59,0.005
New_subf_83_New_family_14,New_subf_88_CYP532,0.005
New_subf_83_New_family_14,New_subf_89_CYP5259,0.005
New_subf_83_New_family_14,New_subf_90_CYP52,0.005
New_subf_83_New_family_14,New_subf_91_CYP65,0.005
New_subf_83_New_family_14,New_subf_92_CYP56,0.005
New_subf_83_New_family_14,New_subf_93_CYP595,0.005
New_subf_83_New_family_14,New_subf_94_CYP5301,0.005
New_subf_83_New_family_14,New_subf_95_CYP5050,0.005
New_subf_83_New_family_14,New_subf_96_CYP680,0.005
New_subf_83_New_family_14,New_subf_97_CYP567,0.005
New_subf_83_New_family_14,New_subf_98_CYP654,0.005
New_subf_83_New_family_14,New_subf_99_CYP65,0.005
New_subf_84_CYP684,CYP5046A,0.005
New_subf_84_CYP684,CYP504A,0.005
New_subf_84_CYP684,CYP504B,0.005
New_subf_84_CYP684,CYP504E,0.005
New_subf_84_CYP684,CYP5053A,0.005
New_subf_84_CYP684,CYP5053C,0.005
New_subf_84_CYP684,CYP505A,0.005
New_subf_84_CYP684,CYP5063A,0.005
New_subf_84_CYP684,CYP5076B,0.005
New_subf_84_CYP684,CYP5080A,0.005
New_subf_84_CYP684,CYP5093A,0.005
New_subf_84_CYP684,CYP5103B,0.005
New_subf_84_CYP684,CYP5127A,0.005
New_subf_84_CYP684,CYP5128B,0.005
New_subf_84_CYP684,CYP51F,0.005
New_subf_84_CYP684,CYP5307A,0.005
New_subf_84_CYP684,CYP530A1,0.005
New_subf_84_CYP684,CYP532A,0.005
New_subf_84_CYP684,CYP539A,0.005
New_subf_84_CYP684,CYP53A1,0.005
New_subf_84_CYP684,CYP540A,0.005
New_subf_84_CYP684,CYP545A,0.005
New_subf_84_CYP684,CYP548A,0.005
New_subf_84_CYP684,CYP548E,0.005
New_subf_84_CYP684,CYP552B,0.005
New_subf_84_CYP684,CYP552C,0.005
New_subf_84_CYP684,CYP567B,0.005
New_subf_84_CYP684,CYP567D,0.005
New_subf_84_CYP684,CYP570D,0.005
New_subf_84_CYP684,CYP573A1,0.005
New_subf_84_CYP684,CYP584E1,0.005
New_subf_84_CYP684,CYP585A3P,0.005
New_subf_84_CYP684,CYP59D,0.005
New_subf_84_CYP684,CYP6001A,0.005
New_subf_84_CYP684,CYP61A,0.005
New_subf_84_CYP684,CYP629A,0.005
New_subf_84_CYP684,CYP62B,0.005
New_subf_84_CYP684,CYP62E,0.005
New_subf_84_CYP684,CYP630B1,0.005
New_subf_84_CYP684,CYP65J,0.005
New_subf_84_CYP684,CYP673C,0.005
New_subf_84_CYP684,CYP675D,0.005
New_subf_84_CYP684,CYP684A,0.005
New_subf_84_CYP684,New_subf_100_CYP5080,0.005
New_subf_84_CYP684,New_subf_101_New_family_15,0.005
New_subf_84_CYP684,New_subf_102_CYP576,0.005
New_subf_84_CYP684,New_subf_103_CYP617,0.005
New_subf_84_CYP684,New_subf_104_CYP527,0.005
New_subf_84_CYP684,New_subf_105_New_family_16,0.005
New_subf_84_CYP684,New_subf_106_New_family_17,0.005
New_subf_84_CYP684,New_subf_169_CYP572,0.005
New_subf_84_CYP684,New_subf_19_CYP6004,0.005
New_subf_84_CYP684,New_subf_69_CYP677,0.005
New_subf_84_CYP684,New_subf_70_CYP65,0.005
New_subf_84_CYP684,New_subf_71_CYP543,0.005
New_subf_84_CYP684,New_subf_72_CYP547,0.005
New_subf_84_CYP684,New_subf_73_CYP65,0.005
New_subf_84_CYP684,New_subf_74_CYP52,0.005
New_subf_84_CYP684,New_subf_75_CYP535,0.005
New_subf_84_CYP684,New_subf_76_New_family_12,0.005
New_subf_84_CYP684,New_subf_77_CYP671,0.005
New_subf_84_CYP684,New_subf_78_CYP535,0.005
New_subf_84_CYP684,New_subf_79_CYP619,0.005
New_subf_84_CYP684,New_subf_80_CYP5238,0.005
New_subf_84_CYP684,New_subf_81_New_family_13,0.005
New_subf_84_CYP684,New_subf_82_CYP561,0.005
New_subf_84_CYP684,New_subf_83_New_family_14,0.005
New_subf_84_CYP684,New_subf_85_CYP682,0.005
New_subf_84_CYP684,New_subf_86_CYP620,0.005
New_subf_84_CYP684,New_subf_87_CYP59,0.005
New_subf_84_CYP684,New_subf_88_CYP532,0.005
New_subf_84_CYP684,New_subf_89_CYP5259,0.005
New_subf_84_CYP684,New_subf_90_CYP52,0.005
New_subf_84_CYP684,New_subf_91_CYP65,0.005
New_subf_84_CYP684,New_subf_92_CYP56,0.005
New_subf_84_CYP684,New_subf_93_CYP595,0.005
New_subf_84_CYP684,New_subf_94_CYP5301,0.005
New_subf_84_CYP684,New_subf_95_CYP5050,0.005
New_subf_84_CYP684,New_subf_96_CYP680,0.005
New_subf_84_CYP684,New_subf_97_CYP567,0.005
New_subf_84_CYP684,New_subf_98_CYP654,0.005
New_subf_84_CYP684,New_subf_99_CYP65,0.005
New_subf_85_CYP682,CYP5046A,0.005
New_subf_85_CYP682,CYP504A,0.005
New_subf_85_CYP682,CYP504B,0.005
New_subf_85_CYP682,CYP504E,0.005
New_subf_85_CYP682,CYP5053A,0.005
New_subf_85_CYP682,CYP5053C,0.005
New_subf_85_CYP682,CYP505A,0.005
New_subf_85_CYP682,CYP5063A,0.005
New_subf_85_CYP682,CYP5076B,0.005
New_subf_85_CYP682,CYP5080A,0.005
New_subf_85_CYP682,CYP5093A,0.005
New_subf_85_CYP682,CYP5103B,0.005
New_subf_85_CYP682,CYP5127A,0.005
New_subf_85_CYP682,CYP5128B,0.005
New_subf_85_CYP682,CYP51F,0.005
New_subf_85_CYP682,CYP5307A,0.005
New_subf_85_CYP682,CYP530A1,0.005
New_subf_85_CYP682,CYP532A,0.005
New_subf_85_CYP682,CYP539A,0.005
New_subf_85_CYP682,CYP53A1,0.005
New_subf_85_CYP682,CYP540A,0.005
New_subf_85_CYP682,CYP545A,0.005
New_subf_85_CYP682,CYP548A,0.005
New_subf_85_CYP682,CYP548E,0.005
New_subf_85_CYP682,CYP552B,0.005
New_subf_85_CYP682,CYP552C,0.005
New_subf_85_CYP682,CYP567B,0.005
New_subf_85_CYP682,CYP567D,0.005
New_subf_85_CYP682,CYP570D,0.005
New_subf_85_CYP682,CYP573A1,0.005
New_subf_85_CYP682,CYP584E1,0.005
New_subf_85_CYP682,CYP585A3P,0.005
New_subf_85_CYP682,CYP59D,0.005
New_subf_85_CYP682,CYP6001A,0.005
New_subf_85_CYP682,CYP61A,0.005
New_subf_85_CYP682,CYP629A,0.005
New_subf_85_CYP682,CYP62B,0.005
New_subf_85_CYP682,CYP62E,0.005
New_subf_85_CYP682,CYP630B1,0.005
New_subf_85_CYP682,CYP65J,0.005
New_subf_85_CYP682,CYP673C,0.005
New_subf_85_CYP682,CYP675D,0.005
New_subf_85_CYP682,CYP684A,0.005
New_subf_85_CYP682,New_subf_100_CYP5080,0.005
New_subf_85_CYP682,New_subf_101_New_family_15,0.005
New_subf_85_CYP682,New_subf_102_CYP576,0.005
New_subf_85_CYP682,New_subf_103_CYP617,0.005
New_subf_85_CYP682,New_subf_104_CYP527,0.005
New_subf_85_CYP682,New_subf_105_New_family_16,0.005
New_subf_85_CYP682,New_subf_106_New_family_17,0.005
New_subf_85_CYP682,New_subf_169_CYP572,0.005
New_subf_85_CYP682,New_subf_19_CYP6004,0.005
New_subf_85_CYP682,New_subf_69_CYP677,0.005
New_subf_85_CYP682,New_subf_70_CYP65,0.005
New_subf_85_CYP682,New_subf_71_CYP543,0.005
New_subf_85_CYP682,New_subf_72_CYP547,0.005
New_subf_85_CYP682,New_subf_73_CYP65,0.005
New_subf_85_CYP682,New_subf_74_CYP52,0.005
New_subf_85_CYP682,New_subf_75_CYP535,0.005
New_subf_85_CYP682,New_subf_76_New_family_12,0.005
New_subf_85_CYP682,New_subf_77_CYP671,0.005
New_subf_85_CYP682,New_subf_78_CYP535,0.005
New_subf_85_CYP682,New_subf_79_CYP619,0.005
New_subf_85_CYP682,New_subf_80_CYP5238,0.005
New_subf_85_CYP682,New_subf_81_New_family_13,0.005
New_subf_85_CYP682,New_subf_82_CYP561,0.005
New_subf_85_CYP682,New_subf_83_New_family_14,0.005
New_subf_85_CYP682,New_subf_84_CYP684,0.005
New_subf_85_CYP682,New_subf_86_CYP620,0.005
New_subf_85_CYP682,New_subf_87_CYP59,0.005
New_subf_85_CYP682,New_subf_88_CYP532,0.005
New_subf_85_CYP682,New_subf_89_CYP5259,0.005
New_subf_85_CYP682,New_subf_90_CYP52,0.005
New_subf_85_CYP682,New_subf_91_CYP65,0.005
New_subf_85_CYP682,New_subf_92_CYP56,0.005
New_subf_85_CYP682,New_subf_93_CYP595,0.005
New_subf_85_CYP682,New_subf_94_CYP5301,0.005
New_subf_85_CYP682,New_subf_95_CYP5050,0.005
New_subf_85_CYP682,New_subf_96_CYP680,0.005
New_subf_85_CYP682,New_subf_97_CYP567,0.005
New_subf_85_CYP682,New_subf_98_CYP654,0.005
New_subf_85_CYP682,New_subf_99_CYP65,0.005
New_subf_86_CYP620,CYP5046A,0.005
New_subf_86_CYP620,CYP504A,0.005
New_subf_86_CYP620,CYP504B,0.005
New_subf_86_CYP620,CYP504E,0.005
New_subf_86_CYP620,CYP5053A,0.005
New_subf_86_CYP620,CYP5053C,0.005
New_subf_86_CYP620,CYP505A,0.005
New_subf_86_CYP620,CYP5063A,0.005
New_subf_86_CYP620,CYP5076B,0.005
New_subf_86_CYP620,CYP5080A,0.005
New_subf_86_CYP620,CYP5093A,0.005
New_subf_86_CYP620,CYP5103B,0.005
New_subf_86_CYP620,CYP5127A,0.005
New_subf_86_CYP620,CYP5128B,0.005
New_subf_86_CYP620,CYP51F,0.005
New_subf_86_CYP620,CYP5307A,0.005
New_subf_86_CYP620,CYP530A1,0.005
New_subf_86_CYP620,CYP532A,0.005
New_subf_86_CYP620,CYP539A,0.005
New_subf_86_CYP620,CYP53A1,0.005
New_subf_86_CYP620,CYP540A,0.005
New_subf_86_CYP620,CYP545A,0.005
New_subf_86_CYP620,CYP548A,0.005
New_subf_86_CYP620,CYP548E,0.005
New_subf_86_CYP620,CYP552B,0.005
New_subf_86_CYP620,CYP552C,0.005
New_subf_86_CYP620,CYP567B,0.005
New_subf_86_CYP620,CYP567D,0.005
New_subf_86_CYP620,CYP570D,0.005
New_subf_86_CYP620,CYP573A1,0.005
New_subf_86_CYP620,CYP584E1,0.005
New_subf_86_CYP620,CYP585A3P,0.005
New_subf_86_CYP620,CYP59D,0.005
New_subf_86_CYP620,CYP6001A,0.005
New_subf_86_CYP620,CYP61A,0.005
New_subf_86_CYP620,CYP629A,0.005
New_subf_86_CYP620,CYP62B,0.005
New_subf_86_CYP620,CYP62E,0.005
New_subf_86_CYP620,CYP630B1,0.005
New_subf_86_CYP620,CYP65J,0.005
New_subf_86_CYP620,CYP673C,0.005
New_subf_86_CYP620,CYP675D,0.005
New_subf_86_CYP620,CYP684A,0.005
New_subf_86_CYP620,New_subf_100_CYP5080,0.005
New_subf_86_CYP620,New_subf_101_New_family_15,0.005
New_subf_86_CYP620,New_subf_102_CYP576,0.005
New_subf_86_CYP620,New_subf_103_CYP617,0.005
New_subf_86_CYP620,New_subf_104_CYP527,0.005
New_subf_86_CYP620,New_subf_105_New_family_16,0.005
New_subf_86_CYP620,New_subf_106_New_family_17,0.005
New_subf_86_CYP620,New_subf_169_CYP572,0.005
New_subf_86_CYP620,New_subf_19_CYP6004,0.005
New_subf_86_CYP620,New_subf_69_CYP677,0.005
New_subf_86_CYP620,New_subf_70_CYP65,0.005
New_subf_86_CYP620,New_subf_71_CYP543,0.005
New_subf_86_CYP620,New_subf_72_CYP547,0.005
New_subf_86_CYP620,New_subf_73_CYP65,0.005
New_subf_86_CYP620,New_subf_74_CYP52,0.005
New_subf_86_CYP620,New_subf_75_CYP535,0.005
New_subf_86_CYP620,New_subf_76_New_family_12,0.005
New_subf_86_CYP620,New_subf_77_CYP671,0.005
New_subf_86_CYP620,New_subf_78_CYP535,0.005
New_subf_86_CYP620,New_subf_79_CYP619,0.005
New_subf_86_CYP620,New_subf_80_CYP5238,0.005
New_subf_86_CYP620,New_subf_81_New_family_13,0.005
New_subf_86_CYP620,New_subf_82_CYP561,0.005
New_subf_86_CYP620,New_subf_83_New_family_14,0.005
New_subf_86_CYP620,New_subf_84_CYP684,0.005
New_subf_86_CYP620,New_subf_85_CYP682,0.005
New_subf_86_CYP620,New_subf_87_CYP59,0.005
New_subf_86_CYP620,New_subf_88_CYP532,0.005
New_subf_86_CYP620,New_subf_89_CYP5259,0.005
New_subf_86_CYP620,New_subf_90_CYP52,0.005
New_subf_86_CYP620,New_subf_91_CYP65,0.005
New_subf_86_CYP620,New_subf_92_CYP56,0.005
New_subf_86_CYP620,New_subf_93_CYP595,0.005
New_subf_86_CYP620,New_subf_94_CYP5301,0.005
New_subf_86_CYP620,New_subf_95_CYP5050,0.005
New_subf_86_CYP620,New_subf_96_CYP680,0.005
New_subf_86_CYP620,New_subf_97_CYP567,0.005
New_subf_86_CYP620,New_subf_98_CYP654,0.005
New_subf_86_CYP620,New_subf_99_CYP65,0.005
New_subf_87_CYP59,CYP5046A,0.005
New_subf_87_CYP59,CYP504A,0.005
New_subf_87_CYP59,CYP504B,0.005
New_subf_87_CYP59,CYP504E,0.005
New_subf_87_CYP59,CYP5053A,0.005
New_subf_87_CYP59,CYP5053C,0.005
New_subf_87_CYP59,CYP505A,0.005
New_subf_87_CYP59,CYP5063A,0.005
New_subf_87_CYP59,CYP5076B,0.005
New_subf_87_CYP59,CYP5080A,0.005
New_subf_87_CYP59,CYP5093A,0.005
New_subf_87_CYP59,CYP5103B,0.005
New_subf_87_CYP59,CYP5127A,0.005
New_subf_87_CYP59,CYP5128B,0.005
New_subf_87_CYP59,CYP51F,0.005
New_subf_87_CYP59,CYP5307A,0.005
New_subf_87_CYP59,CYP530A1,0.005
New_subf_87_CYP59,CYP532A,0.005
New_subf_87_CYP59,CYP539A,0.005
New_subf_87_CYP59,CYP53A1,0.005
New_subf_87_CYP59,CYP540A,0.005
New_subf_87_CYP59,CYP545A,0.005
New_subf_87_CYP59,CYP548A,0.005
New_subf_87_CYP59,CYP548E,0.005
New_subf_87_CYP59,CYP552B,0.005
New_subf_87_CYP59,CYP552C,0.005
New_subf_87_CYP59,CYP567B,0.005
New_subf_87_CYP59,CYP567D,0.005
New_subf_87_CYP59,CYP570D,0.005
New_subf_87_CYP59,CYP573A1,0.005
New_subf_87_CYP59,CYP584E1,0.005
New_subf_87_CYP59,CYP585A3P,0.005
New_subf_87_CYP59,CYP59D,0.005
New_subf_87_CYP59,CYP6001A,0.005
New_subf_87_CYP59,CYP61A,0.005
New_subf_87_CYP59,CYP629A,0.005
New_subf_87_CYP59,CYP62B,0.005
New_subf_87_CYP59,CYP62E,0.005
New_subf_87_CYP59,CYP630B1,0.005
New_subf_87_CYP59,CYP65J,0.005
New_subf_87_CYP59,CYP673C,0.005
New_subf_87_CYP59,CYP675D,0.005
New_subf_87_CYP59,CYP684A,0.005
New_subf_87_CYP59,New_subf_100_CYP5080,0.005
New_subf_87_CYP59,New_subf_101_New_family_15,0.005
New_subf_87_CYP59,New_subf_102_CYP576,0.005
New_subf_87_CYP59,New_subf_103_CYP617,0.005
New_subf_87_CYP59,New_subf_104_CYP527,0.005
New_subf_87_CYP59,New_subf_105_New_family_16,0.005
New_subf_87_CYP59,New_subf_106_New_family_17,0.005
New_subf_87_CYP59,New_subf_169_CYP572,0.005
New_subf_87_CYP59,New_subf_19_CYP6004,0.005
New_subf_87_CYP59,New_subf_69_CYP677,0.005
New_subf_87_CYP59,New_subf_70_CYP65,0.005
New_subf_87_CYP59,New_subf_71_CYP543,0.005
New_subf_87_CYP59,New_subf_72_CYP547,0.005
New_subf_87_CYP59,New_subf_73_CYP65,0.005
New_subf_87_CYP59,New_subf_74_CYP52,0.005
New_subf_87_CYP59,New_subf_75_CYP535,0.005
New_subf_87_CYP59,New_subf_76_New_family_12,0.005
New_subf_87_CYP59,New_subf_77_CYP671,0.005
New_subf_87_CYP59,New_subf_78_CYP535,0.005
New_subf_87_CYP59,New_subf_79_CYP619,0.005
New_subf_87_CYP59,New_subf_80_CYP5238,0.005
New_subf_87_CYP59,New_subf_81_New_family_13,0.005
New_subf_87_CYP59,New_subf_82_CYP561,0.005
New_subf_87_CYP59,New_subf_83_New_family_14,0.005
New_subf_87_CYP59,New_subf_84_CYP684,0.005
New_subf_87_CYP59,New_subf_85_CYP682,0.005
New_subf_87_CYP59,New_subf_86_CYP620,0.005
New_subf_87_CYP59,New_subf_88_CYP532,0.005
New_subf_87_CYP59,New_subf_89_CYP5259,0.005
New_subf_87_CYP59,New_subf_90_CYP52,0.005
New_subf_87_CYP59,New_subf_91_CYP65,0.005
New_subf_87_CYP59,New_subf_92_CYP56,0.005
New_subf_87_CYP59,New_subf_93_CYP595,0.005
New_subf_87_CYP59,New_subf_94_CYP5301,0.005
New_subf_87_CYP59,New_subf_95_CYP5050,0.005
New_subf_87_CYP59,New_subf_96_CYP680,0.005
New_subf_87_CYP59,New_subf_97_CYP567,0.005
New_subf_87_CYP59,New_subf_98_CYP654,0.005
New_subf_87_CYP59,New_subf_99_CYP65,0.005
New_subf_88_CYP532,CYP5046A,0.005
New_subf_88_CYP532,CYP504A,0.005
New_subf_88_CYP532,CYP504B,0.005
New_subf_88_CYP532,CYP504E,0.005
New_subf_88_CYP532,CYP5053A,0.005
New_subf_88_CYP532,CYP5053C,0.005
New_subf_88_CYP532,CYP505A,0.005
New_subf_88_CYP532,CYP5063A,0.005
New_subf_88_CYP532,CYP5076B,0.005
New_subf_88_CYP532,CYP5080A,0.005
New_subf_88_CYP532,CYP5093A,0.005
New_subf_88_CYP532,CYP5103B,0.005
New_subf_88_CYP532,CYP5127A,0.005
New_subf_88_CYP532,CYP5128B,0.005
New_subf_88_CYP532,CYP51F,0.005
New_subf_88_CYP532,CYP5307A,0.005
New_subf_88_CYP532,CYP530A1,0.005
New_subf_88_CYP532,CYP532A,0.005
New_subf_88_CYP532,CYP539A,0.005
New_subf_88_CYP532,CYP53A1,0.005
New_subf_88_CYP532,CYP540A,0.005
New_subf_88_CYP532,CYP545A,0.005
New_subf_88_CYP532,CYP548A,0.005
New_subf_88_CYP532,CYP548E,0.005
New_subf_88_CYP532,CYP552B,0.005
New_subf_88_CYP532,CYP552C,0.005
New_subf_88_CYP532,CYP567B,0.005
New_subf_88_CYP532,CYP567D,0.005
New_subf_88_CYP532,CYP570D,0.005
New_subf_88_CYP532,CYP573A1,0.005
New_subf_88_CYP532,CYP584E1,0.005
New_subf_88_CYP532,CYP585A3P,0.005
New_subf_88_CYP532,CYP59D,0.005
New_subf_88_CYP532,CYP6001A,0.005
New_subf_88_CYP532,CYP61A,0.005
New_subf_88_CYP532,CYP629A,0.005
New_subf_88_CYP532,CYP62B,0.005
New_subf_88_CYP532,CYP62E,0.005
New_subf_88_CYP532,CYP630B1,0.005
New_subf_88_CYP532,CYP65J,0.005
New_subf_88_CYP532,CYP673C,0.005
New_subf_88_CYP532,CYP675D,0.005
New_subf_88_CYP532,CYP684A,0.005
New_subf_88_CYP532,New_subf_100_CYP5080,0.005
New_subf_88_CYP532,New_subf_101_New_family_15,0.005
New_subf_88_CYP532,New_subf_102_CYP576,0.005
New_subf_88_CYP532,New_subf_103_CYP617,0.005
New_subf_88_CYP532,New_subf_104_CYP527,0.005
New_subf_88_CYP532,New_subf_105_New_family_16,0.005
New_subf_88_CYP532,New_subf_106_New_family_17,0.005
New_subf_88_CYP532,New_subf_169_CYP572,0.005
New_subf_88_CYP532,New_subf_19_CYP6004,0.005
New_subf_88_CYP532,New_subf_69_CYP677,0.005
New_subf_88_CYP532,New_subf_70_CYP65,0.005
New_subf_88_CYP532,New_subf_71_CYP543,0.005
New_subf_88_CYP532,New_subf_72_CYP547,0.005
New_subf_88_CYP532,New_subf_73_CYP65,0.005
New_subf_88_CYP532,New_subf_74_CYP52,0.005
New_subf_88_CYP532,New_subf_75_CYP535,0.005
New_subf_88_CYP532,New_subf_76_New_family_12,0.005
New_subf_88_CYP532,New_subf_77_CYP671,0.005
New_subf_88_CYP532,New_subf_78_CYP535,0.005
New_subf_88_CYP532,New_subf_79_CYP619,0.005
New_subf_88_CYP532,New_subf_80_CYP5238,0.005
New_subf_88_CYP532,New_subf_81_New_family_13,0.005
New_subf_88_CYP532,New_subf_82_CYP561,0.005
New_subf_88_CYP532,New_subf_83_New_family_14,0.005
New_subf_88_CYP532,New_subf_84_CYP684,0.005
New_subf_88_CYP532,New_subf_85_CYP682,0.005
New_subf_88_CYP532,New_subf_86_CYP620,0.005
New_subf_88_CYP532,New_subf_87_CYP59,0.005
New_subf_88_CYP532,New_subf_89_CYP5259,0.005
New_subf_88_CYP532,New_subf_90_CYP52,0.005
New_subf_88_CYP532,New_subf_91_CYP65,0.005
New_subf_88_CYP532,New_subf_92_CYP56,0.005
New_subf_88_CYP532,New_subf_93_CYP595,0.005
New_subf_88_CYP532,New_subf_94_CYP5301,0.005
New_subf_88_CYP532,New_subf_95_CYP5050,0.005
New_subf_88_CYP532,New_subf_96_CYP680,0.005
New_subf_88_CYP532,New_subf_97_CYP567,0.005
New_subf_88_CYP532,New_subf_98_CYP654,0.005
New_subf_88_CYP532,New_subf_99_CYP65,0.005
New_subf_89_CYP5259,CYP5046A,0.005
New_subf_89_CYP5259,CYP504A,0.005
New_subf_89_CYP5259,CYP504B,0.005
New_subf_89_CYP5259,CYP504E,0.005
New_subf_89_CYP5259,CYP5053A,0.005
New_subf_89_CYP5259,CYP5053C,0.005
New_subf_89_CYP5259,CYP505A,0.005
New_subf_89_CYP5259,CYP5063A,0.005
New_subf_89_CYP5259,CYP5076B,0.005
New_subf_89_CYP5259,CYP5080A,0.005
New_subf_89_CYP5259,CYP5093A,0.005
New_subf_89_CYP5259,CYP5103B,0.005
New_subf_89_CYP5259,CYP5127A,0.005
New_subf_89_CYP5259,CYP5128B,0.005
New_subf_89_CYP5259,CYP51F,0.005
New_subf_89_CYP5259,CYP5307A,0.005
New_subf_89_CYP5259,CYP530A1,0.005
New_subf_89_CYP5259,CYP532A,0.005
New_subf_89_CYP5259,CYP539A,0.005
New_subf_89_CYP5259,CYP53A1,0.005
New_subf_89_CYP5259,CYP540A,0.005
New_subf_89_CYP5259,CYP545A,0.005
New_subf_89_CYP5259,CYP548A,0.005
New_subf_89_CYP5259,CYP548E,0.005
New_subf_89_CYP5259,CYP552B,0.005
New_subf_89_CYP5259,CYP552C,0.005
New_subf_89_CYP5259,CYP567B,0.005
New_subf_89_CYP5259,CYP567D,0.005
New_subf_89_CYP5259,CYP570D,0.005
New_subf_89_CYP5259,CYP573A1,0.005
New_subf_89_CYP5259,CYP584E1,0.005
New_subf_89_CYP5259,CYP585A3P,0.005
New_subf_89_CYP5259,CYP59D,0.005
New_subf_89_CYP5259,CYP6001A,0.005
New_subf_89_CYP5259,CYP61A,0.005
New_subf_89_CYP5259,CYP629A,0.005
New_subf_89_CYP5259,CYP62B,0.005
New_subf_89_CYP5259,CYP62E,0.005
New_subf_89_CYP5259,CYP630B1,0.005
New_subf_89_CYP5259,CYP65J,0.005
New_subf_89_CYP5259,CYP673C,0.005
New_subf_89_CYP5259,CYP675D,0.005
New_subf_89_CYP5259,CYP684A,0.005
New_subf_89_CYP5259,New_subf_100_CYP5080,0.005
New_subf_89_CYP5259,New_subf_101_New_family_15,0.005
New_subf_89_CYP5259,New_subf_102_CYP576,0.005
New_subf_89_CYP5259,New_subf_103_CYP617,0.005
New_subf_89_CYP5259,New_subf_104_CYP527,0.005
New_subf_89_CYP5259,New_subf_105_New_family_16,0.005
New_subf_89_CYP5259,New_subf_106_New_family_17,0.005
New_subf_89_CYP5259,New_subf_169_CYP572,0.005
New_subf_89_CYP5259,New_subf_19_CYP6004,0.005
New_subf_89_CYP5259,New_subf_69_CYP677,0.005
New_subf_89_CYP5259,New_subf_70_CYP65,0.005
New_subf_89_CYP5259,New_subf_71_CYP543,0.005
New_subf_89_CYP5259,New_subf_72_CYP547,0.005
New_subf_89_CYP5259,New_subf_73_CYP65,0.005
New_subf_89_CYP5259,New_subf_74_CYP52,0.005
New_subf_89_CYP5259,New_subf_75_CYP535,0.005
New_subf_89_CYP5259,New_subf_76_New_family_12,0.005
New_subf_89_CYP5259,New_subf_77_CYP671,0.005
New_subf_89_CYP5259,New_subf_78_CYP535,0.005
New_subf_89_CYP5259,New_subf_79_CYP619,0.005
New_subf_89_CYP5259,New_subf_80_CYP5238,0.005
New_subf_89_CYP5259,New_subf_81_New_family_13,0.005
New_subf_89_CYP5259,New_subf_82_CYP561,0.005
New_subf_89_CYP5259,New_subf_83_New_family_14,0.005
New_subf_89_CYP5259,New_subf_84_CYP684,0.005
New_subf_89_CYP5259,New_subf_85_CYP682,0.005
New_subf_89_CYP5259,New_subf_86_CYP620,0.005
New_subf_89_CYP5259,New_subf_87_CYP59,0.005
New_subf_89_CYP5259,New_subf_88_CYP532,0.005
New_subf_89_CYP5259,New_subf_90_CYP52,0.005
New_subf_89_CYP5259,New_subf_91_CYP65,0.005
New_subf_89_CYP5259,New_subf_92_CYP56,0.005
New_subf_89_CYP5259,New_subf_93_CYP595,0.005
New_subf_89_CYP5259,New_subf_94_CYP5301,0.005
New_subf_89_CYP5259,New_subf_95_CYP5050,0.005
New_subf_89_CYP5259,New_subf_96_CYP680,0.005
New_subf_89_CYP5259,New_subf_97_CYP567,0.005
New_subf_89_CYP5259,New_subf_98_CYP654,0.005
New_subf_89_CYP5259,New_subf_99_CYP65,0.005
New_subf_8_CYP509,CYP51F,0.005
New_subf_8_CYP509,CYP5203A,0.005
New_subf_8_CYP509,CYP5205A,0.005
New_subf_8_CYP509,CYP5208A,0.005
New_subf_8_CYP509,CYP5211A,0.005
New_subf_8_CYP509,CYP61A,0.005
New_subf_8_CYP509,New_subf_10_CYP509,0.005
New_subf_8_CYP509,New_subf_11_CYP509,0.005
New_subf_8_CYP509,New_subf_12_New_family_1,0.005
New_subf_8_CYP509,New_subf_13_CYP509,0.005
New_subf_8_CYP509,New_subf_15_CYP509,0.005
New_subf_8_CYP509,New_subf_1_CYP5203,0.005
New_subf_8_CYP509,New_subf_2_CYP5210,0.005
New_subf_8_CYP509,New_subf_5_CYP509,0.005
New_subf_8_CYP509,New_subf_6_CYP5210,0.005
New_subf_8_CYP509,New_subf_7_CYP5313,0.005
New_subf_8_CYP509,New_subf_9_CYP5311,0.005
New_subf_90_CYP52,CYP5046A,0.005
New_subf_90_CYP52,CYP504A,0.005
New_subf_90_CYP52,CYP504B,0.005
