OAG25518	CDD:306555	23.142	471	273	22	40	455	3	439	6.82e-033	117
OAG25474	CDD:306555	25.169	445	278	13	52	469	18	434	2.74e-067	212
OAG23205	CDD:306555	24.781	456	297	17	57	490	8	439	5.25e-057	184
PWN86887	CDD:306555	25.149	505	304	19	40	522	9	461	1.46e-049	164
RAH85193	CDD:306555	23.203	487	320	16	34	494	2	460	3.08e-051	168
RAH78355	CDD:306555	29.365	126	49	6	35	131	325	439	3.11e-011	46.5
ORZ18901	CDD:306555	30.287	383	223	12	3	377	90	436	1.81e-073	224
PWN92862	CDD:306555	20.000	415	253	17	80	460	65	434	2.31e-027	101
PWN91412	CDD:306555	26.047	215	119	10	312	507	255	448	1.59e-023	89.6
PWN91939	CDD:306555	21.622	518	322	16	33	543	14	454	3.38e-067	212
PWN87225	CDD:306555	28.631	482	299	14	40	498	2	461	6.39e-065	206
EKM83397	CDD:306555	29.915	468	285	18	42	485	10	458	3.17e-069	216
PWN90662	CDD:306555	21.258	461	283	21	99	503	2	438	2.17e-024	92.3
PWN92563	CDD:306555	27.027	444	295	14	34	460	1	432	3.17e-083	252
PSS10965	CDD:306555	23.928	443	312	10	116	537	2	440	2.78e-056	184
PSS10628	CDD:306555	18.316	475	304	24	76	525	4	419	2.73e-022	86.2
PSS13208	CDD:306555	26.522	230	135	6	295	524	247	442	9.01e-036	126
PYI35304	CDD:306555	24.471	425	241	17	86	464	49	439	1.75e-039	136
PSS28231	CDD:306555	24.634	410	286	7	99	498	48	444	2.25e-073	228
PYI30059	CDD:306555	29.176	449	286	15	14	441	2	439	4.86e-086	272
SAL99978	CDD:306555	32.727	385	216	10	141	505	78	439	1.17e-085	260
PWN86514	CDD:306555	23.776	429	305	10	73	492	24	439	5.15e-051	168
PYI26859	CDD:306555	23.160	462	310	15	34	477	3	437	2.67e-058	187
PYI26716	CDD:306555	23.758	463	314	15	2	447	8	448	1.36e-076	234
PWN93697	CDD:306555	26.172	512	300	21	53	541	5	461	7.17e-065	206
OAG15817	CDD:306555	23.013	478	293	19	45	496	4	432	1.70e-054	178
OAG15189	CDD:306555	24.444	270	179	7	236	494	191	446	8.62e-036	125
OAG13648	CDD:306555	20.862	441	273	16	61	447	25	443	9.01e-037	128
PYI25535	CDD:306555	28.244	131	81	6	229	350	230	356	1.32e-014	60.8
PYI29079	CDD:306555	25.651	499	292	21	33	518	1	433	1.94e-049	165
PYI30301	CDD:306555	28.066	424	259	16	64	459	27	432	7.18e-056	180
PYI29866	CDD:306555	32.609	184	112	5	3	186	264	435	1.74e-041	134
PYI26856	CDD:306555	23.556	450	289	17	57	481	16	435	6.29e-045	151
PYI26854	CDD:306555	25.111	450	300	12	98	519	2	442	1.01e-071	224
PYI26852	CDD:306555	27.404	208	134	6	274	476	261	456	5.97e-031	111
RAH75757	CDD:306555	23.529	289	193	9	148	426	191	461	5.38e-030	108
PSS12790	CDD:306555	25.160	469	306	15	38	495	4	438	2.46e-082	251
PYI35223	CDD:306555	36.765	68	42	1	1	67	3	70	3.42e-017	60.4
PSS06679	CDD:306555	26.923	442	271	18	50	472	24	432	8.11e-059	189
EKM76640	CDD:306555	28.542	487	259	15	102	557	17	445	8.27e-078	241
EKM74893	CDD:306555	23.158	475	296	17	109	566	22	444	2.28e-055	182
EKM76198	CDD:306555	27.500	480	301	17	31	485	1	458	4.73e-074	229
EKM83152	CDD:306555	28.283	495	303	22	40	522	2	456	3.48e-067	212
EKM81552	CDD:306555	22.198	455	264	15	63	469	24	436	1.13e-044	150
EKM82318	CDD:306555	32.566	304	183	7	2	294	167	459	2.75e-063	195
EKM79739	CDD:306555	26.894	264	176	7	143	401	197	448	4.90e-033	116
EKM77557	CDD:306555	22.912	467	329	16	45	498	9	457	2.09e-059	191
OAG19538	CDD:306555	33.036	112	57	7	300	402	323	425	4.73e-012	53.4
OAG24835	CDD:306555	22.940	449	294	17	46	465	16	441	2.95e-061	195
OAG25352	CDD:306555	24.944	449	308	9	24	453	5	443	2.78e-051	168
OAG22084	CDD:306555	27.593	482	294	18	15	476	12	458	3.28e-073	227
OAG25653	CDD:306555	24.668	377	269	7	8	376	87	456	3.60e-062	194
OAG25781	CDD:306555	24.619	459	309	12	52	494	3	440	1.45e-053	175
RAH86335	CDD:306555	26.949	449	286	12	33	460	1	428	2.66e-064	204
EKM79785	CDD:306555	21.564	473	297	21	42	472	3	443	2.64e-033	118
EKM77673	CDD:306555	20.670	179	107	12	836	999	217	375	3.66e-006	36.5
EKM77261	CDD:306555	25.112	446	284	12	115	551	51	455	1.85e-070	228
OAG14134	CDD:306555	25.319	470	314	15	45	500	1	447	2.16e-063	202
OAG14482	CDD:306555	22.222	414	258	17	96	473	47	432	1.47e-044	150
OAG20781	CDD:306555	23.529	374	247	11	132	488	102	453	9.65e-031	111
PSS25381	CDD:306555	23.288	292	187	9	174	455	197	461	1.33e-027	101
OAG17343	CDD:306555	23.890	473	309	18	51	510	23	457	1.12e-067	213
OAG18659	CDD:306555	27.027	444	290	15	56	478	25	455	1.58e-066	209
OAG15193	CDD:306555	24.186	430	280	12	70	472	26	436	2.74e-064	203
OAG14871	CDD:306555	20.859	489	291	20	91	566	30	435	5.52e-049	165
OAG15818	CDD:306555	26.772	381	266	8	116	489	85	459	2.71e-058	187
OAG15895	CDD:306555	27.174	460	289	12	32	470	2	436	3.94e-070	220
PSS06910	CDD:306555	23.176	466	308	16	65	505	17	457	2.74e-055	180
PSS06706	CDD:306555	24.590	122	69	6	1024	1132	339	450	2.16e-007	40.3
PSS10602	CDD:306555	31.176	170	99	6	324	492	280	432	3.96e-036	127
PYI31594	CDD:306555	34.831	89	48	3	137	223	377	457	1.36e-016	65.4
PYI31594	CDD:306555	26.882	93	65	2	43	132	10	102	6.03e-011	48.4
PSS20332	CDD:306555	22.093	344	232	12	137	459	100	428	4.45e-039	135
PSS22514	CDD:306555	26.395	466	275	19	63	494	18	449	3.46e-066	209
PSS13333	CDD:306555	26.450	431	281	14	90	497	26	443	8.63e-051	167
EKM75583	CDD:306555	26.522	460	320	11	29	478	1	452	9.65e-079	242
EKM74730	CDD:306555	26.667	480	298	18	42	513	1	434	8.07e-077	238
OAG25494	CDD:306555	27.468	466	292	14	66	516	1	435	3.94e-073	228
EKM77689	CDD:306555	21.634	453	281	12	56	452	6	440	2.66e-050	166
OAG17358	CDD:306555	23.878	490	318	15	54	528	1	450	6.14e-050	166
OAG17361	CDD:306555	23.270	477	316	13	55	509	2	450	2.28e-066	209
OAG13732	CDD:306555	25.205	488	311	18	66	529	1	458	9.96e-085	258
OAG14481	CDD:306555	26.077	441	299	10	53	477	6	435	9.69e-074	229
OAG21222	CDD:306555	20.435	460	306	18	90	531	43	460	5.90e-044	149
OAG22826	CDD:306555	21.795	468	298	16	59	498	23	450	1.07e-056	184
OAG18640	CDD:306555	26.126	444	280	11	93	499	2	434	2.13e-058	189
OAG20474	CDD:306555	26.411	443	299	15	12	436	2	435	3.45e-072	234
PWN93558	CDD:306555	27.027	444	288	12	35	458	1	428	2.06e-075	233
PWN89099	CDD:306555	24.094	469	293	16	147	610	43	453	1.78e-063	204
EKM83228	CDD:306555	31.343	67	35	4	244	308	329	386	1.13e-007	39.2
EKM83194	CDD:306555	22.327	318	218	9	180	486	145	444	5.71e-038	132
EKM83625	CDD:306555	25.424	413	252	17	112	487	48	441	5.42e-053	173
EKM80914	CDD:306555	24.499	449	263	17	86	519	51	438	1.96e-061	197
PWN87211	CDD:306555	27.394	449	269	17	117	539	26	443	8.15e-063	201
PWN89504	CDD:306555	26.608	451	288	18	10	435	1	433	6.18e-057	191
EKM83626	CDD:306555	25.880	483	306	22	39	499	2	454	1.43e-069	218
PSS27892	CDD:306555	26.840	462	281	12	85	531	40	459	3.71e-086	262
OAG14089	CDD:306555	23.266	447	297	16	67	496	18	435	7.44e-057	184
OAG14085	CDD:306555	22.587	518	310	24	38	543	1	439	7.25e-046	155
OAG14210	CDD:306555	27.737	274	176	8	221	486	185	444	4.97e-036	126
PSS22960	CDD:306555	24.313	473	308	18	49	493	1	451	1.40e-044	150
OAG17341	CDD:306555	25.942	451	299	17	46	485	11	437	9.79e-048	160
OAG18737	CDD:306555	27.041	196	115	10	319	510	264	435	4.33e-016	66.5
OAG15196	CDD:306555	24.887	442	293	15	59	476	6	432	7.83e-066	208
OAG15530	CDD:306555	26.146	371	244	11	129	486	96	449	1.90e-039	136
OAG14821	CDD:306555	20.134	447	322	15	31	456	2	434	1.27e-066	209
OAG15928	CDD:306555	27.295	414	278	9	58	454	25	432	1.19e-069	217
OAG15697	CDD:306555	24.370	476	301	15	65	525	30	461	9.24e-047	157
OAG16136	CDD:306555	27.097	465	294	18	34	481	1	437	6.60e-087	263
RAH80712	CDD:306555	37.500	56	31	3	212	267	384	435	1.15e-009	45.0
SAL97997	CDD:306555	22.986	422	228	15	45	399	4	395	2.78e-049	162
RAH81023	CDD:306555	24.694	409	269	13	82	481	53	431	1.30e-058	189
RAH87244	CDD:306555	32.927	82	45	4	89	163	83	161	8.36e-006	32.6
RAH84208	CDD:306555	24.012	329	209	11	151	448	114	432	3.58e-037	129
PSS18369	CDD:306555	26.389	72	51	2	167	237	262	332	1.29e-006	35.3
PSS06736	CDD:306555	29.464	112	62	7	267	364	324	432	1.28e-014	61.5
EKM77746	CDD:306555	27.896	423	271	11	41	446	10	415	9.73e-064	202
EKM83195	CDD:306555	20.798	476	314	17	82	524	16	461	6.55e-038	132
OAG24020	CDD:306555	27.064	436	272	16	64	474	18	432	1.46e-067	212
OAG21194	CDD:306555	22.811	491	313	22	35	497	1	453	3.29e-054	177
EKM76957	CDD:306555	26.154	455	288	15	42	473	10	439	4.10e-054	176
EKM76776	CDD:306555	24.181	397	233	14	107	473	98	456	8.79e-037	128
EKM76767	CDD:306555	24.900	498	294	18	53	531	3	439	4.93e-056	183
EKM76230	CDD:306555	24.359	78	24	3	3	45	288	365	9.14e-008	36.1
OAG25488	CDD:306555	24.419	430	296	12	64	480	27	440	1.33e-061	196
OAG25979	CDD:306555	21.220	410	265	13	139	542	84	441	5.33e-037	130
EKM83196	CDD:306555	20.280	429	313	11	1	416	42	454	4.37e-038	130
EKM82151	CDD:306555	30.374	428	237	16	154	562	47	432	8.39e-077	239
EKM77565	CDD:306555	17.480	246	130	11	50	225	84	326	2.01e-007	37.3
EKM82232	CDD:306555	27.521	476	297	16	33	477	1	459	8.09e-058	186
OAG20437	CDD:306555	21.124	445	275	22	74	480	24	430	1.43e-034	122
OAG23433	CDD:306555	25.164	457	291	17	116	543	21	455	3.45e-053	175
SAL99055	CDD:306555	25.743	101	61	4	53	139	4	104	2.32e-008	39.2
SAM08758	CDD:306555	25.761	427	281	11	65	471	28	438	1.62e-076	235
PWN87622	CDD:306555	20.602	432	291	17	47	443	24	438	1.86e-031	113
PWN92807	CDD:306555	32.203	177	114	4	194	369	255	426	9.12e-046	152
PWN92576	CDD:306555	27.169	438	292	12	60	484	19	442	1.28e-072	226
EKM80790	CDD:306555	26.569	478	304	17	58	529	2	438	2.03e-084	258
EKM84198	CDD:306555	21.007	457	297	17	69	499	20	438	1.53e-028	105
OAG22251	CDD:306555	28.873	426	268	14	88	487	28	444	4.77e-058	187
OAG21090	CDD:306555	27.083	192	102	5	346	537	296	449	6.67e-032	115
OAG18924	CDD:306555	24.083	436	280	14	59	447	1	432	8.99e-062	196
OAG20458	CDD:306555	25.054	467	295	17	52	499	11	441	8.63e-059	190
EKM75926	CDD:306555	26.042	480	294	19	54	517	1	435	9.65e-071	222
OAG24785	CDD:306555	27.511	458	289	16	53	487	2	439	7.28e-082	250
OAG25286	CDD:306555	24.324	444	295	16	70	495	30	450	7.09e-066	208
PWN90776	CDD:306555	20.796	452	295	20	151	575	23	438	5.05e-027	100
PWN89023	CDD:306555	27.040	429	279	15	122	530	24	438	3.93e-062	199
PWN89279	CDD:306555	25.562	489	283	21	61	525	3	434	8.81e-067	212
PWN91471	CDD:306555	19.258	431	273	19	97	493	53	442	3.12e-015	63.8
PWN91667	CDD:306555	27.273	462	295	17	41	485	2	439	5.46e-064	203
PSS24957	CDD:306555	31.609	174	103	5	241	411	270	430	8.31e-021	80.4
OAG13651	CDD:306555	25.439	456	301	14	56	493	17	451	2.73e-054	177
OAG15186	CDD:306555	23.349	424	286	13	71	474	29	433	6.47e-066	208
OAG15182	CDD:306555	25.905	359	218	11	18	346	121	461	2.30e-055	176
OAG14774	CDD:306555	24.598	435	293	14	94	513	39	453	9.58e-063	200
OAG14595	CDD:306555	23.947	451	302	14	35	466	1	429	2.50e-043	147
PYI35496	CDD:306555	22.535	497	324	21	68	541	1	459	2.77e-041	142
RAH79464	CDD:306555	23.340	467	286	16	60	497	17	440	4.50e-056	182
PYI36536	CDD:306555	24.473	474	312	14	43	494	1	450	1.55e-064	204
