Source,Target,Weight
New_subf_5_CYP291,CYP279A,0.01
New_subf_5_CYP291,CYP291A,0.01
New_subf_5_CYP291,CYP51B,0.01
New_subf_5_CYP291,New_subf_1_CYP144,0.01
New_subf_5_CYP291,New_subf_2_New_family_1,0.01
New_subf_5_CYP291,New_subf_3_CYP187,0.01
New_subf_5_CYP291,New_subf_4_CYP143,0.01
New_subf_5_CYP291,New_subf_6_CYP124,0.01
New_subf_5_CYP291,New_subf_7_New_family_2,0.01
New_subf_5_CYP291,New_subf_8_CYP150,0.01
New_subf_5_CYP291,New_subf_9_CYP105,0.01
New_subf_6_CYP124,CYP1027B,0.01
New_subf_6_CYP124,CYP105Q,0.01
New_subf_6_CYP124,CYP108B,0.01
New_subf_6_CYP124,CYP123A,0.01
New_subf_6_CYP124,CYP123B,0.01
New_subf_6_CYP124,CYP124A,0.01
New_subf_6_CYP124,CYP125A,0.01
New_subf_6_CYP124,CYP126A,0.01
New_subf_6_CYP124,CYP130A,0.01
New_subf_6_CYP124,CYP136A,0.01
New_subf_6_CYP124,CYP136D,0.005
New_subf_6_CYP124,CYP138A,0.01
New_subf_6_CYP124,CYP140A,0.01
New_subf_6_CYP124,CYP140B,0.01
New_subf_6_CYP124,CYP142A,0.01
New_subf_6_CYP124,CYP143A,0.01
New_subf_6_CYP124,CYP150A,0.01
New_subf_6_CYP124,CYP153A1,0.005
New_subf_6_CYP124,CYP164A,0.01
New_subf_6_CYP124,CYP185A,0.01
New_subf_6_CYP124,CYP187A,0.01
New_subf_6_CYP124,CYP188A,0.01
New_subf_6_CYP124,CYP189A,0.01
New_subf_6_CYP124,CYP189A1,0.01
New_subf_6_CYP124,CYP190A,0.01
New_subf_6_CYP124,CYP191A,0.01
New_subf_6_CYP124,CYP243A,0.01
New_subf_6_CYP124,CYP268A,0.01
New_subf_6_CYP124,CYP279A,0.01
New_subf_6_CYP124,CYP291A,0.01
New_subf_6_CYP124,CYP51B,0.01
New_subf_6_CYP124,New_subf_1_CYP144,0.01
New_subf_6_CYP124,New_subf_2_New_family_1,0.01
New_subf_6_CYP124,New_subf_3_CYP187,0.01
New_subf_6_CYP124,New_subf_4_CYP143,0.01
New_subf_6_CYP124,New_subf_5_CYP291,0.01
New_subf_6_CYP124,New_subf_7_New_family_2,0.01
New_subf_6_CYP124,New_subf_8_CYP150,0.01
New_subf_6_CYP124,New_subf_9_CYP105,0.01
New_subf_7_New_family_2,CYP1027B,0.01
New_subf_7_New_family_2,CYP1034A,0.02
New_subf_7_New_family_2,CYP105Q,0.04
New_subf_7_New_family_2,CYP108B,0.04
New_subf_7_New_family_2,CYP123A,0.04
New_subf_7_New_family_2,CYP123B,0.01
New_subf_7_New_family_2,CYP124A,0.04
New_subf_7_New_family_2,CYP125A,0.04
New_subf_7_New_family_2,CYP125F,0.02
New_subf_7_New_family_2,CYP126A,0.04
New_subf_7_New_family_2,CYP130A,0.04
New_subf_7_New_family_2,CYP135B,0.005
New_subf_7_New_family_2,CYP136A,0.04
New_subf_7_New_family_2,CYP136D,0.005
New_subf_7_New_family_2,CYP138A,0.04
New_subf_7_New_family_2,CYP139A,0.025
New_subf_7_New_family_2,CYP140A,0.04
New_subf_7_New_family_2,CYP140B,0.035
New_subf_7_New_family_2,CYP142A,0.04
New_subf_7_New_family_2,CYP143A,0.03
New_subf_7_New_family_2,CYP144A,0.01
New_subf_7_New_family_2,CYP150A,0.04
New_subf_7_New_family_2,CYP153A1,0.005
New_subf_7_New_family_2,CYP164A,0.04
New_subf_7_New_family_2,CYP185A,0.035
New_subf_7_New_family_2,CYP187A,0.04
New_subf_7_New_family_2,CYP188A,0.04
New_subf_7_New_family_2,CYP189A,0.04
New_subf_7_New_family_2,CYP189A1,0.015
New_subf_7_New_family_2,CYP190A,0.04
New_subf_7_New_family_2,CYP191A,0.04
New_subf_7_New_family_2,CYP243A,0.035
New_subf_7_New_family_2,CYP268A,0.035
New_subf_7_New_family_2,CYP272A,0.025
New_subf_7_New_family_2,CYP279A,0.04
New_subf_7_New_family_2,CYP282B,0.005
New_subf_7_New_family_2,CYP291A,0.035
New_subf_7_New_family_2,CYP51B,0.04
New_subf_7_New_family_2,New_subf_10_CYP1027,0.005
New_subf_7_New_family_2,New_subf_11_CYP188,0.005
New_subf_7_New_family_2,New_subf_13_New_family_4,0.005
New_subf_7_New_family_2,New_subf_1_CYP144,0.035
New_subf_7_New_family_2,New_subf_2_New_family_1,0.04
New_subf_7_New_family_2,New_subf_3_CYP187,0.04
New_subf_7_New_family_2,New_subf_4_CYP143,0.01
New_subf_7_New_family_2,New_subf_5_CYP291,0.01
New_subf_7_New_family_2,New_subf_6_CYP124,0.01
New_subf_7_New_family_2,New_subf_8_CYP150,0.035
New_subf_7_New_family_2,New_subf_9_CYP105,0.035
New_subf_8_CYP150,CYP1027B,0.01
New_subf_8_CYP150,CYP1034A,0.02
New_subf_8_CYP150,CYP105Q,0.035
New_subf_8_CYP150,CYP108B,0.035
New_subf_8_CYP150,CYP123A,0.035
New_subf_8_CYP150,CYP123B,0.01
New_subf_8_CYP150,CYP124A,0.035
New_subf_8_CYP150,CYP125A,0.035
New_subf_8_CYP150,CYP125F,0.02
New_subf_8_CYP150,CYP126A,0.035
New_subf_8_CYP150,CYP130A,0.035
New_subf_8_CYP150,CYP136A,0.035
New_subf_8_CYP150,CYP136D,0.005
New_subf_8_CYP150,CYP138A,0.035
New_subf_8_CYP150,CYP139A,0.025
New_subf_8_CYP150,CYP140A,0.035
New_subf_8_CYP150,CYP140B,0.035
New_subf_8_CYP150,CYP142A,0.035
New_subf_8_CYP150,CYP143A,0.03
New_subf_8_CYP150,CYP144A,0.005
New_subf_8_CYP150,CYP150A,0.035
New_subf_8_CYP150,CYP153A1,0.005
New_subf_8_CYP150,CYP164A,0.035
New_subf_8_CYP150,CYP185A,0.03
New_subf_8_CYP150,CYP187A,0.035
New_subf_8_CYP150,CYP188A,0.035
New_subf_8_CYP150,CYP189A,0.035
New_subf_8_CYP150,CYP189A1,0.01
New_subf_8_CYP150,CYP190A,0.035
New_subf_8_CYP150,CYP191A,0.035
New_subf_8_CYP150,CYP243A,0.035
New_subf_8_CYP150,CYP268A,0.035
New_subf_8_CYP150,CYP272A,0.025
New_subf_8_CYP150,CYP279A,0.035
New_subf_8_CYP150,CYP291A,0.035
New_subf_8_CYP150,CYP51B,0.035
New_subf_8_CYP150,New_subf_1_CYP144,0.035
New_subf_8_CYP150,New_subf_2_New_family_1,0.035
New_subf_8_CYP150,New_subf_3_CYP187,0.035
New_subf_8_CYP150,New_subf_4_CYP143,0.01
New_subf_8_CYP150,New_subf_5_CYP291,0.01
New_subf_8_CYP150,New_subf_6_CYP124,0.01
New_subf_8_CYP150,New_subf_7_New_family_2,0.035
New_subf_8_CYP150,New_subf_9_CYP105,0.035
New_subf_9_CYP105,CYP1027B,0.01
New_subf_9_CYP105,CYP1034A,0.02
New_subf_9_CYP105,CYP105Q,0.035
New_subf_9_CYP105,CYP108B,0.035
New_subf_9_CYP105,CYP123A,0.035
New_subf_9_CYP105,CYP123B,0.01
New_subf_9_CYP105,CYP124A,0.035
New_subf_9_CYP105,CYP125A,0.035
New_subf_9_CYP105,CYP125F,0.02
New_subf_9_CYP105,CYP126A,0.035
New_subf_9_CYP105,CYP130A,0.035
New_subf_9_CYP105,CYP136A,0.035
New_subf_9_CYP105,CYP136D,0.005
New_subf_9_CYP105,CYP138A,0.035
New_subf_9_CYP105,CYP139A,0.025
New_subf_9_CYP105,CYP140A,0.035
New_subf_9_CYP105,CYP140B,0.035
New_subf_9_CYP105,CYP142A,0.035
New_subf_9_CYP105,CYP143A,0.03
New_subf_9_CYP105,CYP144A,0.005
New_subf_9_CYP105,CYP150A,0.035
New_subf_9_CYP105,CYP153A1,0.005
New_subf_9_CYP105,CYP164A,0.035
New_subf_9_CYP105,CYP185A,0.03
New_subf_9_CYP105,CYP187A,0.035
New_subf_9_CYP105,CYP188A,0.035
New_subf_9_CYP105,CYP189A,0.035
New_subf_9_CYP105,CYP189A1,0.01
New_subf_9_CYP105,CYP190A,0.035
New_subf_9_CYP105,CYP191A,0.035
New_subf_9_CYP105,CYP243A,0.035
New_subf_9_CYP105,CYP268A,0.035
New_subf_9_CYP105,CYP272A,0.025
New_subf_9_CYP105,CYP279A,0.035
New_subf_9_CYP105,CYP291A,0.035
New_subf_9_CYP105,CYP51B,0.035
New_subf_9_CYP105,New_subf_1_CYP144,0.035
New_subf_9_CYP105,New_subf_2_New_family_1,0.035
New_subf_9_CYP105,New_subf_3_CYP187,0.035
New_subf_9_CYP105,New_subf_4_CYP143,0.01
New_subf_9_CYP105,New_subf_5_CYP291,0.01
New_subf_9_CYP105,New_subf_6_CYP124,0.01
New_subf_9_CYP105,New_subf_7_New_family_2,0.035
New_subf_9_CYP105,New_subf_8_CYP150,0.035
